scale_m,event_id,cluster,segment_key,direction_group
250,383|1|RFBO_iGotU|23,2007-07179,383|1,none_observed
250,383|1|RFBO_iGotU|24,2007-07179,383|1,post_only
250,383|1|RFBO_iGotU|26,2007-07179,383|1,none_observed
250,383|1|RFBO_iGotU|30,2007-07179,383|1,none_observed
250,383|1|RFBO_iGotU|31,2007-07179,383|1,none_observed
250,383|1|RFBO_iGotU|41,2007-07179,383|1,none_observed
250,384|1|RFBO_iGotU|3,2007-07180,384|1,none_observed
250,384|1|RFBO_iGotU|4,2007-07180,384|1,none_observed
250,384|1|RFBO_iGotU|7,2007-07180,384|1,post_only
250,384|1|RFBO_iGotU|9,2007-07180,384|1,none_observed
250,384|1|RFBO_iGotU|15,2007-07180,384|1,post_only
250,384|1|RFBO_iGotU|16,2007-07180,384|1,none_observed
250,386|1|RFBO_iGotU|1,2017-24332,386|1,none_observed
250,386|1|RFBO_iGotU|5,2017-24332,386|1,post_only
250,386|1|RFBO_iGotU|6,2017-24332,386|1,post_only
250,386|1|RFBO_iGotU|7,2017-24332,386|1,none_observed
250,386|1|RFBO_iGotU|10,2017-24332,386|1,none_observed
250,386|1|RFBO_iGotU|19,2017-24332,386|1,none_observed
250,386|1|RFBO_iGotU|24,2017-24332,386|1,none_observed
250,386|1|RFBO_iGotU|25,2017-24332,386|1,none_observed
250,387|1|RFBO_iGotU|1,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|4,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|5,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|6,2017-24336,387|1,pre_only
250,387|1|RFBO_iGotU|11,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|14,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|18,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|19,2017-24336,387|1,none_observed
250,387|1|RFBO_iGotU|20,2017-24336,387|1,none_observed
250,393|1|RFBO_iGotU|2,2017-24342,393|1,none_observed
250,393|1|RFBO_iGotU|5,2017-24342,393|1,none_observed
250,399|1|RFBO_iGotU|7,2017-24360,399|1,none_observed
250,399|1|RFBO_iGotU|8,2017-24360,399|1,none_observed
250,399|1|RFBO_iGotU|9,2017-24360,399|1,post_only
250,399|1|RFBO_iGotU|17,2017-24360,399|1,post_only
250,399|1|RFBO_iGotU|18,2017-24360,399|1,none_observed
250,401|1|RFBO_iGotU|11,2017-24361,401|1,none_observed
250,401|1|RFBO_iGotU|13,2017-24361,401|1,none_observed
250,401|1|RFBO_iGotU|18,2017-24361,401|1,none_observed
250,401|1|RFBO_iGotU|20,2017-24361,401|1,pre_only
250,401|1|RFBO_iGotU|22,2017-24361,401|1,none_observed
250,614|7|RFBO_iGotU|0,2007-07104,614|7,none_observed
250,614|7|RFBO_iGotU|1,2007-07104,614|7,none_observed
250,614|10|RFBO_iGotU|0,2007-07104,614|10,none_observed
250,615|1|RFBO_iGotU|0,2007-07105,615|1,none_observed
250,615|1|RFBO_iGotU|1,2007-07105,615|1,post_only
250,615|1|RFBO_iGotU|2,2007-07105,615|1,none_observed
250,615|1|RFBO_iGotU|3,2007-07105,615|1,none_observed
250,615|2|RFBO_iGotU|0,2007-07105,615|2,post_only
250,615|2|RFBO_iGotU|2,2007-07105,615|2,none_observed
250,615|2|RFBO_iGotU|4,2007-07105,615|2,none_observed
250,615|2|RFBO_iGotU|7,2007-07105,615|2,pre_only
250,615|2|RFBO_iGotU|8,2007-07105,615|2,pre_only
250,615|2|RFBO_iGotU|12,2007-07105,615|2,none_observed
250,615|2|RFBO_iGotU|14,2007-07105,615|2,none_observed
250,615|8|RFBO_iGotU|0,2007-07105,615|8,none_observed
250,615|8|RFBO_iGotU|1,2007-07105,615|8,none_observed
250,615|8|RFBO_iGotU|2,2007-07105,615|8,none_observed
250,615|8|RFBO_iGotU|3,2007-07105,615|8,none_observed
250,616|1|RFBO_iGotU|1,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|3,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|4,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|7,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|11,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|16,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|19,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|21,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|22,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|24,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|26,2007-07106,616|1,none_observed
250,616|1|RFBO_iGotU|27,2007-07106,616|1,none_observed
250,617|1|RFBO_iGotU|0,2007-07107,617|1,post_only
250,617|1|RFBO_iGotU|1,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|3,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|6,2007-07107,617|1,pre_only
250,617|1|RFBO_iGotU|9,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|11,2007-07107,617|1,both
250,617|1|RFBO_iGotU|12,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|17,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|19,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|21,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|23,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|24,2007-07107,617|1,none_observed
250,617|1|RFBO_iGotU|26,2007-07107,617|1,none_observed
250,617|2|RFBO_iGotU|0,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|1,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|3,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|5,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|6,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|9,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|11,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|12,2007-07107,617|2,none_observed
250,617|2|RFBO_iGotU|13,2007-07107,617|2,none_observed
250,618|2|RFBO_iGotU|1,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|4,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|5,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|9,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|10,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|11,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|12,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|14,2007-07108,618|2,pre_only
250,618|2|RFBO_iGotU|16,2007-07108,618|2,post_only
250,618|2|RFBO_iGotU|18,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|19,2007-07108,618|2,post_only
250,618|2|RFBO_iGotU|20,2007-07108,618|2,both
250,618|2|RFBO_iGotU|21,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|22,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|24,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|25,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|27,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|28,2007-07108,618|2,none_observed
250,618|2|RFBO_iGotU|30,2007-07108,618|2,none_observed
250,619|1|RFBO_iGotU|2,2007-07109,619|1,none_observed
250,619|1|RFBO_iGotU|3,2007-07109,619|1,post_only
250,619|1|RFBO_iGotU|4,2007-07109,619|1,none_observed
250,619|1|RFBO_iGotU|5,2007-07109,619|1,none_observed
250,619|1|RFBO_iGotU|6,2007-07109,619|1,none_observed
250,619|1|RFBO_iGotU|7,2007-07109,619|1,none_observed
250,619|1|RFBO_iGotU|9,2007-07109,619|1,none_observed
250,619|1|RFBO_iGotU|12,2007-07109,619|1,post_only
250,619|1|RFBO_iGotU|13,2007-07109,619|1,pre_only
250,619|4|RFBO_iGotU|2,2007-07109,619|4,none_observed
250,620|1|RFBO_iGotU|0,2007-07110,620|1,none_observed
250,620|1|RFBO_iGotU|2,2007-07110,620|1,none_observed
250,620|1|RFBO_iGotU|3,2007-07110,620|1,none_observed
250,620|1|RFBO_iGotU|4,2007-07110,620|1,none_observed
250,620|2|RFBO_iGotU|4,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|6,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|8,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|10,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|12,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|13,2007-07110,620|2,pre_only
250,620|2|RFBO_iGotU|14,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|15,2007-07110,620|2,post_only
250,620|2|RFBO_iGotU|17,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|22,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|23,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|25,2007-07110,620|2,none_observed
250,620|2|RFBO_iGotU|26,2007-07110,620|2,none_observed
250,620|3|RFBO_iGotU|0,2007-07110,620|3,none_observed
250,620|3|RFBO_iGotU|1,2007-07110,620|3,none_observed
250,620|3|RFBO_iGotU|2,2007-07110,620|3,none_observed
250,620|3|RFBO_iGotU|3,2007-07110,620|3,none_observed
250,620|3|RFBO_iGotU|4,2007-07110,620|3,none_observed
250,620|3|RFBO_iGotU|6,2007-07110,620|3,none_observed
250,621|1|RFBO_iGotU|0,2007-07111,621|1,post_only
250,621|3|RFBO_iGotU|0,2007-07111,621|3,none_observed
250,621|3|RFBO_iGotU|1,2007-07111,621|3,none_observed
250,621|3|RFBO_iGotU|2,2007-07111,621|3,none_observed
250,621|3|RFBO_iGotU|4,2007-07111,621|3,none_observed
250,621|5|RFBO_iGotU|0,2007-07111,621|5,none_observed
250,621|9|RFBO_iGotU|0,2007-07111,621|9,none_observed
250,621|9|RFBO_iGotU|1,2007-07111,621|9,none_observed
250,623|1|RFBO_iGotU|2,2007-07113,623|1,none_observed
250,623|1|RFBO_iGotU|3,2007-07113,623|1,none_observed
250,623|1|RFBO_iGotU|5,2007-07113,623|1,none_observed
250,623|1|RFBO_iGotU|6,2007-07113,623|1,none_observed
250,624|1|RFBO_iGotU|0,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|1,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|2,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|3,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|6,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|7,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|9,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|10,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|11,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|12,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|13,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|14,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|15,2007-07114,624|1,post_only
250,624|1|RFBO_iGotU|18,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|19,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|20,2007-07114,624|1,none_observed
250,624|1|RFBO_iGotU|21,2007-07114,624|1,none_observed
250,626|1|RFBO_iGotU|1,2007-07116,626|1,pre_only
250,626|1|RFBO_iGotU|2,2007-07116,626|1,none_observed
250,626|1|RFBO_iGotU|5,2007-07116,626|1,pre_only
250,627|1|RFBO_iGotU|1,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|2,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|3,2007-07117,627|1,post_only
250,627|1|RFBO_iGotU|4,2007-07117,627|1,both
250,627|1|RFBO_iGotU|5,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|6,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|7,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|8,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|12,2007-07117,627|1,none_observed
250,627|1|RFBO_iGotU|14,2007-07117,627|1,post_only
250,627|2|RFBO_iGotU|3,2007-07117,627|2,none_observed
250,627|2|RFBO_iGotU|4,2007-07117,627|2,none_observed
250,627|2|RFBO_iGotU|5,2007-07117,627|2,none_observed
250,627|2|RFBO_iGotU|6,2007-07117,627|2,none_observed
250,627|4|RFBO_iGotU|0,2007-07117,627|4,none_observed
250,627|4|RFBO_iGotU|1,2007-07117,627|4,none_observed
250,628|1|RFBO_iGotU|0,2007-07118,628|1,none_observed
250,628|1|RFBO_iGotU|2,2007-07118,628|1,none_observed
250,628|1|RFBO_iGotU|8,2007-07118,628|1,none_observed
250,628|1|RFBO_iGotU|13,2007-07118,628|1,none_observed
250,628|1|RFBO_iGotU|14,2007-07118,628|1,post_only
250,628|2|RFBO_iGotU|3,2007-07118,628|2,none_observed
250,628|3|RFBO_iGotU|7,2007-07118,628|3,none_observed
250,629|1|RFBO_iGotU|1,2007-07119,629|1,none_observed
250,629|1|RFBO_iGotU|2,2007-07119,629|1,none_observed
250,629|1|RFBO_iGotU|3,2007-07119,629|1,none_observed
250,629|1|RFBO_iGotU|6,2007-07119,629|1,none_observed
250,629|1|RFBO_iGotU|7,2007-07119,629|1,pre_only
250,629|2|RFBO_iGotU|0,2007-07119,629|2,none_observed
250,629|2|RFBO_iGotU|1,2007-07119,629|2,none_observed
250,629|2|RFBO_iGotU|2,2007-07119,629|2,none_observed
250,629|2|RFBO_iGotU|3,2007-07119,629|2,post_only
250,629|2|RFBO_iGotU|4,2007-07119,629|2,none_observed
250,629|2|RFBO_iGotU|5,2007-07119,629|2,none_observed
250,629|2|RFBO_iGotU|7,2007-07119,629|2,none_observed
250,629|2|RFBO_iGotU|8,2007-07119,629|2,none_observed
250,630|1|RFBO_iGotU|0,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|4,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|5,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|6,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|7,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|8,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|10,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|11,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|12,2007-07120,630|1,none_observed
250,630|1|RFBO_iGotU|15,2007-07120,630|1,none_observed
250,630|8|RFBO_iGotU|3,2007-07120,630|8,none_observed
250,630|8|RFBO_iGotU|4,2007-07120,630|8,none_observed
250,631|1|RFBO_iGotU|0,2017-24307,631|1,post_only
250,631|1|RFBO_iGotU|1,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|2,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|4,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|6,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|7,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|9,2017-24307,631|1,pre_only
250,631|1|RFBO_iGotU|10,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|13,2017-24307,631|1,none_observed
250,631|1|RFBO_iGotU|15,2017-24307,631|1,pre_only
250,631|2|RFBO_iGotU|1,2017-24307,631|2,none_observed
250,631|2|RFBO_iGotU|3,2017-24307,631|2,none_observed
250,631|3|RFBO_iGotU|0,2017-24307,631|3,none_observed
250,635|1|RFBO_iGotU|0,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|2,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|3,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|5,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|6,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|11,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|12,2017-24315,635|1,none_observed
250,635|1|RFBO_iGotU|13,2017-24315,635|1,none_observed
250,637|1|RFBO_iGotU|0,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|2,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|4,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|5,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|7,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|9,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|10,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|11,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|14,2017-24317,637|1,none_observed
250,637|1|RFBO_iGotU|16,2017-24317,637|1,none_observed
250,639|1|RFBO_iGotU|2,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|4,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|5,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|6,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|7,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|8,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|9,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|11,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|12,2017-24319,639|1,none_observed
250,639|1|RFBO_iGotU|14,2017-24319,639|1,none_observed
250,640|1|RFBO_iGotU|0,2017-24320,640|1,none_observed
250,640|1|RFBO_iGotU|1,2017-24320,640|1,none_observed
250,640|1|RFBO_iGotU|2,2017-24320,640|1,none_observed
250,640|1|RFBO_iGotU|6,2017-24320,640|1,none_observed
250,640|2|RFBO_iGotU|0,2017-24320,640|2,none_observed
250,640|2|RFBO_iGotU|1,2017-24320,640|2,none_observed
250,640|2|RFBO_iGotU|3,2017-24320,640|2,none_observed
250,640|5|RFBO_iGotU|0,2017-24320,640|5,none_observed
250,640|5|RFBO_iGotU|1,2017-24320,640|5,none_observed
250,640|5|RFBO_iGotU|2,2017-24320,640|5,none_observed
250,640|5|RFBO_iGotU|3,2017-24320,640|5,none_observed
250,640|5|RFBO_iGotU|4,2017-24320,640|5,none_observed
250,647|1|RFBO_iGotU|0,2017-24327,647|1,none_observed
250,647|1|RFBO_iGotU|3,2017-24327,647|1,none_observed
250,647|1|RFBO_iGotU|4,2017-24327,647|1,none_observed
250,647|1|RFBO_iGotU|5,2017-24327,647|1,none_observed
250,647|1|RFBO_iGotU|6,2017-24327,647|1,none_observed
250,647|1|RFBO_iGotU|7,2017-24327,647|1,none_observed
250,647|1|RFBO_iGotU|9,2017-24327,647|1,none_observed
250,648|1|RFBO_iGotU|2,2017-24328,648|1,none_observed
250,649|1|RFBO_iGotU|0,2017-24329,649|1,none_observed
250,649|1|RFBO_iGotU|2,2017-24329,649|1,none_observed
250,649|1|RFBO_iGotU|3,2017-24329,649|1,none_observed
250,649|1|RFBO_iGotU|4,2017-24329,649|1,none_observed
250,649|1|RFBO_iGotU|12,2017-24329,649|1,none_observed
250,649|1|RFBO_iGotU|16,2017-24329,649|1,none_observed
250,649|1|RFBO_iGotU|17,2017-24329,649|1,none_observed
250,650|1|RFBO_iGotU|0,2017-24330,650|1,none_observed
250,650|1|RFBO_iGotU|1,2017-24330,650|1,none_observed
250,650|2|RFBO_iGotU|1,2017-24330,650|2,none_observed
250,650|2|RFBO_iGotU|2,2017-24330,650|2,none_observed
250,947|1|RFBO_iGotU|3,2007-09901,947|1,post_only
250,947|1|RFBO_iGotU|7,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|8,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|9,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|10,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|11,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|15,2007-09901,947|1,both
250,947|1|RFBO_iGotU|17,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|18,2007-09901,947|1,pre_only
250,947|1|RFBO_iGotU|22,2007-09901,947|1,pre_only
250,947|1|RFBO_iGotU|23,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|25,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|26,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|35,2007-09901,947|1,post_only
250,947|1|RFBO_iGotU|37,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|48,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|49,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|52,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|57,2007-09901,947|1,pre_only
250,947|1|RFBO_iGotU|58,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|61,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|63,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|67,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|69,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|70,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|71,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|72,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|87,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|88,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|90,2007-09901,947|1,post_only
250,947|1|RFBO_iGotU|91,2007-09901,947|1,post_only
250,947|1|RFBO_iGotU|92,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|93,2007-09901,947|1,none_observed
250,947|1|RFBO_iGotU|95,2007-09901,947|1,none_observed
250,948|1|RFBO_iGotU|4,2007-09911,948|1,pre_only
250,948|1|RFBO_iGotU|5,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|6,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|7,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|9,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|11,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|17,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|19,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|21,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|23,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|24,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|25,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|26,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|27,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|28,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|29,2007-09911,948|1,post_only
250,948|1|RFBO_iGotU|30,2007-09911,948|1,none_observed
250,948|1|RFBO_iGotU|31,2007-09911,948|1,none_observed
250,949|1|RFBO_iGotU|5,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|7,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|12,2007-09902,949|1,pre_only
250,949|1|RFBO_iGotU|13,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|14,2007-09902,949|1,post_only
250,949|1|RFBO_iGotU|15,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|16,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|17,2007-09902,949|1,pre_only
250,949|1|RFBO_iGotU|18,2007-09902,949|1,post_only
250,949|1|RFBO_iGotU|20,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|21,2007-09902,949|1,both
250,949|1|RFBO_iGotU|23,2007-09902,949|1,both
250,949|1|RFBO_iGotU|26,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|28,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|29,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|31,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|35,2007-09902,949|1,pre_only
250,949|1|RFBO_iGotU|36,2007-09902,949|1,post_only
250,949|1|RFBO_iGotU|37,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|38,2007-09902,949|1,none_observed
250,949|1|RFBO_iGotU|39,2007-09902,949|1,pre_only
250,949|1|RFBO_iGotU|45,2007-09902,949|1,both
250,949|1|RFBO_iGotU|58,2007-09902,949|1,post_only
250,949|1|RFBO_iGotU|60,2007-09902,949|1,both
250,949|1|RFBO_iGotU|62,2007-09902,949|1,post_only
250,949|1|RFBO_iGotU|64,2007-09902,949|1,none_observed
250,950|1|RFBO_iGotU|3,2007-09912,950|1,none_observed
250,950|1|RFBO_iGotU|5,2007-09912,950|1,none_observed
250,950|1|RFBO_iGotU|7,2007-09912,950|1,none_observed
250,950|1|RFBO_iGotU|16,2007-09912,950|1,none_observed
250,950|1|RFBO_iGotU|20,2007-09912,950|1,none_observed
250,950|1|RFBO_iGotU|21,2007-09912,950|1,none_observed
250,950|1|RFBO_iGotU|25,2007-09912,950|1,both
250,950|2|RFBO_iGotU|1,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|2,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|8,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|11,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|13,2007-09912,950|2,pre_only
250,950|2|RFBO_iGotU|14,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|15,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|21,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|22,2007-09912,950|2,both
250,950|2|RFBO_iGotU|24,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|26,2007-09912,950|2,pre_only
250,950|2|RFBO_iGotU|28,2007-09912,950|2,both
250,950|2|RFBO_iGotU|29,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|32,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|33,2007-09912,950|2,pre_only
250,950|2|RFBO_iGotU|34,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|40,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|42,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|43,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|44,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|46,2007-09912,950|2,pre_only
250,950|2|RFBO_iGotU|49,2007-09912,950|2,none_observed
250,950|2|RFBO_iGotU|50,2007-09912,950|2,pre_only
250,951|1|RFBO_iGotU|1,2007-09903,951|1,post_only
250,951|1|RFBO_iGotU|3,2007-09903,951|1,both
250,951|1|RFBO_iGotU|5,2007-09903,951|1,none_observed
250,951|1|RFBO_iGotU|6,2007-09903,951|1,none_observed
250,951|1|RFBO_iGotU|7,2007-09903,951|1,none_observed
250,951|1|RFBO_iGotU|9,2007-09903,951|1,none_observed
250,951|1|RFBO_iGotU|10,2007-09903,951|1,post_only
250,951|1|RFBO_iGotU|12,2007-09903,951|1,none_observed
250,951|1|RFBO_iGotU|14,2007-09903,951|1,none_observed
250,951|1|RFBO_iGotU|15,2007-09903,951|1,none_observed
