dataset,scale_m,event_id,n_runs,n_record_runs,decomposition_residual,panel,temporal_identity_residual,frozen_events,geometry_pass,a_chl_eligible,a_decomposition_eligible,b_chl_eligible,rho_tau_distinct_cell,rho_tau_distinct_cell_fraction
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|1,39.0,38.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|2,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|3,12.0,11.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|5,19.0,19.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|7,14.0,14.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|8,13.0,13.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|11,42.0,42.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|12,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|13,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|15,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|16,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|17,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|20,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|21,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|25,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|26,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|28,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|29,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|31,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|32,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|33,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|35,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|36,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|39,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|42,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|45,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|46,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|47,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|48,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|49,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|50,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|52,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|53,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|54,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|55,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|56,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|57,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|58,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|59,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|63,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|64,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|65,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|66,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|69,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|70,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|74,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003U_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|75,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|1,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|2,7.0,6.0,5.551115123125783e-17,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|3,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|4,13.0,12.0,5.551115123125783e-17,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|6,20.0,20.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|7,27.0,27.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|9,71.0,71.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|11,16.0,16.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|12,38.0,38.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|14,77.0,77.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|15,113.0,113.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|17,17.0,17.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|18,42.0,41.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|19,7.0,6.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|20,10.0,9.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|21,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|22,15.0,15.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|23,31.0,31.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|25,30.0,30.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|26,8.0,7.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|0,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|1,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|3,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2003V_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|4,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|0,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|0,51.0,51.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|1,37.0,37.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|4,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|5,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|6,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|7,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|9,6.0,5.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|10,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|11,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|12,7.0,6.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|14,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|15,34.0,33.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004L_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|16,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|0,9.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|1,5.0,3.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|3,10.0,10.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|4,14.0,14.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|5,8.0,7.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|6,9.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|8,15.0,15.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|9,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|10,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|11,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|21,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|22,6.0,5.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|23,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|26,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|32,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|33,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|34,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|37,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|39,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|41,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|43,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|44,13.0,13.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|45,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|47,12.0,12.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|48,30.0,30.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|49,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|50,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|51,7.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|52,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|53,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|54,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|55,9.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|56,17.0,16.0,5.551115123125783e-17,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|57,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|58,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|60,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|61,24.0,24.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|62,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|64,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|65,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|67,22.0,22.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|68,16.0,15.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|69,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|70,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|71,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|72,12.0,12.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|73,14.0,14.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|74,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|76,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|79,10.0,10.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|80,15.0,14.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004T_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|0,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|0,60.0,60.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|2,28.0,28.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|7,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|8,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|10,18.0,18.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|11,32.0,32.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|12,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004W_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|1,9.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|0,21.0,20.0,5.551115123125783e-17,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|1,10.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|3,9.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|5,6.0,5.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|6,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|7,26.0,26.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|8,51.0,50.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|9,10.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|10,22.0,22.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|11,10.0,10.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|12,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004X_GPSdata_RS.xlsx|2|canonical_global_window|1|100.0|0,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004Y_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|0,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004Y_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|0,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2004Z_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|1,9.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|1,10.0,10.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|2,31.0,31.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|3,73.0,72.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|5,15.0,15.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|6,20.0,20.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|7,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|9,31.0,30.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|10,51.0,51.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|14,20.0,19.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|15,46.0,46.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|17,11.0,11.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|18,10.0,10.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|19,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|20,57.0,57.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|21,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|23,7.0,6.0,5.551115123125783e-17,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|24,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|26,5.0,4.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|27,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|28,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|33,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|34,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|35,15.0,14.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|36,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|37,28.0,27.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_10SCRO2005S_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|38,25.0,25.0,0.0,a-c,,,,,,,,
